composite,defagn,defstarform,galname
False,False,True,ECO04322
False,False,True,ECO04323
False,False,True,ECO04325
False,True,False,ECO04327
True,False,False,ECO04328
False,False,True,ECO04329
False,True,False,ECO04330
False,True,False,ECO04332
False,False,True,ECO04334
False,True,False,ECO04335
True,False,False,ECO04336
False,False,True,ECO04337
False,False,True,ECO04341
False,False,True,ECO04342
True,False,False,ECO04344
True,False,False,ECO04345
True,False,False,ECO04346
False,False,True,ECO04347
False,False,True,ECO04349
False,False,True,ECO04350
False,False,True,ECO04353
False,True,False,ECO04354
False,False,True,ECO04355
True,False,False,ECO04358
False,False,True,ECO04360
False,False,True,ECO04361
False,False,True,ECO04362
False,False,True,ECO04363
False,True,False,ECO04364
True,False,False,ECO04365
False,False,True,ECO04366
False,False,True,ECO04367
True,False,False,ECO04368
False,True,False,ECO04369
False,False,True,ECO04373
False,True,False,ECO04375
False,True,False,ECO04376
False,True,False,ECO04377
False,True,False,ECO04378
False,False,True,ECO04380
True,False,False,ECO04381
False,False,True,ECO04382
False,False,True,ECO04383
False,False,True,ECO04384
False,True,False,ECO04385
True,False,False,ECO04386
False,False,True,ECO04387
False,False,True,ECO04389
False,False,True,ECO04390
False,False,True,ECO04391
False,True,False,ECO04392
True,False,False,ECO04393
True,False,False,ECO04397
False,False,True,ECO04398
False,False,True,ECO04401
False,False,True,ECO04402
False,False,True,ECO04403
False,False,True,ECO04404
False,True,False,ECO04405
False,False,True,ECO04407
False,True,False,ECO04408
False,False,True,ECO04409
False,False,True,ECO04410
False,False,True,ECO04412
False,True,False,ECO04414
True,False,False,ECO04416
True,False,False,ECO04417
False,False,True,ECO04418
False,False,True,ECO04419
False,True,False,ECO04421
False,True,False,ECO04422
False,True,False,ECO04424
False,False,True,ECO04425
False,False,True,ECO04426
False,True,False,ECO04427
False,False,True,ECO04428
False,False,True,ECO04429
False,False,True,ECO04430
True,False,False,ECO04431
False,False,True,ECO04432
False,False,True,ECO04433
False,False,True,ECO04436
False,False,True,ECO04437
False,True,False,ECO04438
False,False,True,ECO04439
False,False,True,ECO04440
False,True,False,ECO04442
False,False,True,ECO04443
False,True,False,ECO04447
False,False,True,ECO04448
False,True,False,ECO04449
False,False,True,ECO04450
False,False,True,ECO04452
False,False,True,ECO04453
False,True,False,ECO04455
False,False,True,ECO04456
False,False,True,ECO04457
False,True,False,ECO04458
False,False,True,ECO04460
False,False,True,ECO04461
False,True,False,ECO04464
True,False,False,ECO04466
True,False,False,ECO04467
False,True,False,ECO04468
False,False,True,ECO04469
False,True,False,ECO04470
True,False,False,ECO04473
False,False,True,ECO04474
False,False,True,ECO04475
False,True,False,ECO04476
False,True,False,ECO04477
True,False,False,ECO04478
False,True,False,ECO04480
False,False,True,ECO04484
False,False,True,ECO04485
False,False,True,ECO04488
False,False,True,ECO04489
True,False,False,ECO04490
False,True,False,ECO04492
False,True,False,ECO04493
False,False,True,ECO04494
False,True,False,ECO04495
False,False,True,ECO04496
False,False,True,ECO04497
False,False,True,ECO04498
False,True,False,ECO04499
False,False,True,ECO04500
False,False,True,ECO04501
True,False,False,ECO04502
False,True,False,ECO04503
False,False,True,ECO04504
False,False,True,ECO04505
False,False,True,ECO04506
False,True,False,ECO04507
False,False,True,ECO04508
False,False,True,ECO04510
False,False,True,ECO04511
False,False,True,ECO04512
False,True,False,ECO04513
False,False,True,ECO04514
False,False,True,ECO04516
False,False,True,ECO04518
False,False,True,ECO04519
False,False,True,ECO04520
False,False,True,ECO04521
False,False,True,ECO04522
False,False,True,ECO04524
False,False,True,ECO04525
False,True,False,ECO04526
False,False,True,ECO04527
True,False,False,ECO04528
True,False,False,ECO04530
True,False,False,ECO04531
True,False,False,ECO04532
False,True,False,ECO04534
False,False,True,ECO04535
False,False,True,ECO04536
False,True,False,ECO04537
True,False,False,ECO04538
True,False,False,ECO04539
False,False,True,ECO04540
False,True,False,ECO04543
False,False,True,ECO04544
True,False,False,ECO04546
True,False,False,ECO04548
False,False,True,ECO04549
False,False,True,ECO04550
False,False,True,ECO04551
False,False,True,ECO04553
True,False,False,ECO04555
False,False,True,ECO04556
False,False,True,ECO04557
False,True,False,ECO04558
True,False,False,ECO04559
False,True,False,ECO04560
True,False,False,ECO04562
False,False,True,ECO04563
False,True,False,ECO04564
False,True,False,ECO04565
False,True,False,ECO04567
False,False,True,ECO04568
False,True,False,ECO04570
False,True,False,ECO04571
False,False,True,ECO04572
False,False,True,ECO04573
False,True,False,ECO04574
False,False,True,ECO04576
False,True,False,ECO04577
False,True,False,ECO04578
False,False,True,ECO04581
False,True,False,ECO04582
False,False,True,ECO04583
False,False,True,ECO04584
False,True,False,ECO04585
False,False,True,ECO04587
False,True,False,ECO04588
False,False,True,ECO04591
False,False,True,ECO04593
False,True,False,ECO04595
True,False,False,ECO04597
False,False,True,ECO04598
False,True,False,ECO04599
False,False,True,ECO04600
False,False,True,ECO04601
True,False,False,ECO04602
True,False,False,ECO04603
False,False,True,ECO04604
False,False,True,ECO04605
True,False,False,ECO04606
True,False,False,ECO04607
True,False,False,ECO04608
False,False,True,ECO04609
False,False,True,ECO04610
False,False,True,ECO04611
True,False,False,ECO04613
False,False,True,ECO04614
False,True,False,ECO04615
False,False,True,ECO04616
True,False,False,ECO04617
False,False,True,ECO04618
False,False,True,ECO04619
False,True,False,ECO04620
False,False,True,ECO04621
False,True,False,ECO04623
False,True,False,ECO04624
False,False,True,ECO04625
False,False,True,ECO04626
False,True,False,ECO04627
True,False,False,ECO04630
True,False,False,ECO04633
False,True,False,ECO04634
False,False,True,ECO04635
False,True,False,ECO04637
False,False,True,ECO04639
True,False,False,ECO04641
False,False,True,ECO04642
False,True,False,ECO04643
False,True,False,ECO04644
False,False,True,ECO04650
False,True,False,ECO04651
True,False,False,ECO04652
False,False,True,ECO04653
False,False,True,ECO04654
False,False,True,ECO04655
False,False,True,ECO04656
False,True,False,ECO04658
False,False,True,ECO04659
False,False,True,ECO04660
True,False,False,ECO04661
False,False,True,ECO04663
True,False,False,ECO04664
False,False,True,ECO04665
False,True,False,ECO04666
False,False,True,ECO04668
True,False,False,ECO04670
True,False,False,ECO04671
False,True,False,ECO04672
False,False,True,ECO04674
False,True,False,ECO04675
False,False,True,ECO04677
True,False,False,ECO04678
False,True,False,ECO04679
False,False,True,ECO04680
False,False,True,ECO04682
False,False,True,ECO04683
False,False,True,ECO04684
False,True,False,ECO04685
False,True,False,ECO04686
False,False,True,ECO04687
False,False,True,ECO04688
False,False,True,ECO04689
True,False,False,ECO04690
False,False,True,ECO04691
False,False,True,ECO04692
False,False,True,ECO04693
False,True,False,ECO04695
False,False,True,ECO04696
False,False,True,ECO04697
False,False,True,ECO04698
False,False,True,ECO04699
True,False,False,ECO04700
False,False,True,ECO04701
False,False,True,ECO04702
True,False,False,ECO04703
False,False,True,ECO04706
False,False,True,ECO04707
True,False,False,ECO04709
True,False,False,ECO04710
False,False,True,ECO04711
False,False,True,ECO04712
False,False,True,ECO04713
True,False,False,ECO04714
False,False,True,ECO04715
True,False,False,ECO04716
False,True,False,ECO04717
False,True,False,ECO04718
False,False,True,ECO04721
False,False,True,ECO04722
False,False,True,ECO04723
False,False,False,ECO04724
False,False,True,ECO04725
False,True,False,ECO04727
True,False,False,ECO04729
True,False,False,ECO04730
False,False,True,ECO04731
False,False,True,ECO04732
False,False,True,ECO04733
True,False,False,ECO04734
False,True,False,ECO04735
False,False,True,ECO04736
False,False,True,ECO04737
False,False,True,ECO04738
False,False,True,ECO04740
True,False,False,ECO04741
False,False,True,ECO04743
False,False,True,ECO04744
True,False,False,ECO04745
False,False,True,ECO04748
False,False,True,ECO04749
True,False,False,ECO04751
False,False,True,ECO04752
False,True,False,ECO04755
False,False,True,ECO04756
False,False,True,ECO04757
False,True,False,ECO04759
False,True,False,ECO04761
False,True,False,ECO04762
False,True,False,ECO04763
False,True,False,ECO04765
False,True,False,ECO04766
False,False,True,ECO04768
False,False,True,ECO04771
False,False,True,ECO04772
False,True,False,ECO04773
False,True,False,ECO04774
False,False,True,ECO04775
False,True,False,ECO04776
False,False,True,ECO04777
False,False,True,ECO04778
False,False,True,ECO04779
False,False,True,ECO04781
False,True,False,ECO04783
False,False,True,ECO04784
False,False,True,ECO04785
False,False,True,ECO04786
False,False,True,ECO04787
False,False,True,ECO04788
False,False,True,ECO04789
False,False,True,ECO04791
False,True,False,ECO04792
False,False,True,ECO04793
False,False,True,ECO04795
False,True,False,ECO04796
False,False,True,ECO04797
False,False,True,ECO04798
False,True,False,ECO04800
False,False,True,ECO04801
False,False,True,ECO04803
False,False,True,ECO04804
False,False,True,ECO04806
False,False,True,ECO04807
False,False,True,ECO04808
True,False,False,ECO04809
False,True,False,ECO04810
False,False,True,ECO04811
False,True,False,ECO04812
False,False,True,ECO04813
False,False,True,ECO04815
False,False,True,ECO04816
True,False,False,ECO04817
False,False,True,ECO04818
False,False,True,ECO04820
False,True,False,ECO04821
False,False,True,ECO04823
False,True,False,ECO04824
False,True,False,ECO04826
True,False,False,ECO04828
True,False,False,ECO04829
False,True,False,ECO04830
False,True,False,ECO04831
False,False,True,ECO04833
False,False,True,ECO04834
False,False,True,ECO04836
False,False,True,ECO04838
False,False,True,ECO04839
False,True,False,ECO04840
True,False,False,ECO04841
False,True,False,ECO04842
False,True,False,ECO04844
False,True,False,ECO04845
False,False,True,ECO04846
False,True,False,ECO04847
False,False,True,ECO04848
False,True,False,ECO04850
False,False,True,ECO04851
False,False,True,ECO04852
False,False,True,ECO04853
False,False,True,ECO04854
False,True,False,ECO04856
False,False,True,ECO04858
False,False,True,ECO04859
False,False,True,ECO04860
False,False,True,ECO04862
False,False,True,ECO04863
False,False,True,ECO04864
False,False,True,ECO04866
False,False,True,ECO04867
False,False,True,ECO04868
True,False,False,ECO04869
False,False,True,ECO04871
False,False,True,ECO04872
False,False,True,ECO04873
False,True,False,ECO04874
False,False,True,ECO04877
False,False,True,ECO04878
False,True,False,ECO04879
False,False,True,ECO04880
True,False,False,ECO04881
False,False,True,ECO04883
False,False,True,ECO04884
False,False,True,ECO04885
True,False,False,ECO04888
False,True,False,ECO04889
False,False,True,ECO04890
False,True,False,ECO04891
False,False,True,ECO04892
False,False,True,ECO04893
False,True,False,ECO04894
False,True,False,ECO04895
False,True,False,ECO04896
False,False,True,ECO04898
False,False,True,ECO04900
False,True,False,ECO04901
False,False,True,ECO04902
False,False,True,ECO04903
True,False,False,ECO04904
False,True,False,ECO04905
False,False,True,ECO04906
False,False,True,ECO04907
False,True,False,ECO04909
False,False,True,ECO04910
True,False,False,ECO04911
False,False,True,ECO04912
False,False,True,ECO04915
True,False,False,ECO04916
False,False,True,ECO04917
False,False,True,ECO04918
True,False,False,ECO04920
False,False,True,ECO04921
False,True,False,ECO04922
False,False,True,ECO04923
False,False,True,ECO04924
False,False,True,ECO04925
False,False,True,ECO04926
False,False,True,ECO04927
False,False,True,ECO04928
False,False,True,ECO04930
False,False,True,ECO04931
True,False,False,ECO04932
False,False,True,ECO04933
False,False,True,ECO04936
False,True,False,ECO04937
True,False,False,ECO04938
True,False,False,ECO04939
False,False,True,ECO04940
False,False,True,ECO04941
False,False,True,ECO04942
True,False,False,ECO04943
False,False,True,ECO04944
False,False,True,ECO04945
False,False,True,ECO04947
False,False,True,ECO04950
False,False,True,ECO04951
False,False,True,ECO04952
False,False,True,ECO04953
False,True,False,ECO04954
False,False,True,ECO04958
False,False,True,ECO04959
True,False,False,ECO04961
False,True,False,ECO04962
True,False,False,ECO04964
False,True,False,ECO04965
False,False,True,ECO04966
False,False,True,ECO04967
False,True,False,ECO04969
False,True,False,ECO04970
False,False,True,ECO04971
False,False,True,ECO04972
False,False,True,ECO04973
False,False,True,ECO04974
False,True,False,ECO04975
True,False,False,ECO04978
True,False,False,ECO04979
False,False,True,ECO04981
False,False,True,ECO04982
False,True,False,ECO04983
False,False,True,ECO04984
False,False,True,ECO04985
False,False,True,ECO04986
False,False,True,ECO04987
False,True,False,ECO04989
False,False,True,ECO04990
False,False,True,ECO04991
False,True,False,ECO04992
False,False,True,ECO04993
False,False,True,ECO04995
False,False,True,ECO04996
False,False,True,ECO04997
False,True,False,ECO04998
False,False,True,ECO04999
True,False,False,ECO05000
True,False,False,ECO05001
True,False,False,ECO05003
False,False,True,ECO05004
True,False,False,ECO05006
True,False,False,ECO05008
False,False,True,ECO05010
False,False,True,ECO05013
True,False,False,ECO05014
True,False,False,ECO05015
False,False,True,ECO05016
False,True,False,ECO05019
False,False,True,ECO05020
False,False,True,ECO05021
False,True,False,ECO05022
False,False,True,ECO05024
False,True,False,ECO05027
True,False,False,ECO05028
False,False,True,ECO05031
True,False,False,ECO05032
False,False,True,ECO05035
False,False,True,ECO05036
False,False,True,ECO05038
False,False,True,ECO05039
False,False,True,ECO05040
False,False,True,ECO05041
False,False,True,ECO05042
False,False,True,ECO05044
False,False,True,ECO05045
False,False,True,ECO05046
False,False,True,ECO05047
False,True,False,ECO05049
False,False,True,ECO05053
False,True,False,ECO05054
False,True,False,ECO05055
False,False,True,ECO05056
False,False,True,ECO05057
False,False,True,ECO05058
True,False,False,ECO05059
False,False,True,ECO05060
False,False,True,ECO05061
False,False,True,ECO05062
True,False,False,ECO05063
False,False,True,ECO05065
False,False,True,ECO05066
False,False,True,ECO05067
False,False,True,ECO05068
False,False,True,ECO05069
False,False,True,ECO05070
False,True,False,ECO05071
False,False,True,ECO05072
False,False,True,ECO05073
False,False,True,ECO05074
False,False,True,ECO05075
False,False,True,ECO05076
False,False,True,ECO05077
